"Nro documento","Fecha","Estado movto.","ZONAS","CLASE DE CLIENTE","Cant. pedida","","Cant. pendiente","Desc. sucursal factura","Referencia","Desc. detalle ext. 1","Fecha factura desde pedido","Desc. ciudad","Cliente factura","Precio unit.","",""
"PVT-00096891","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","5","SUPERMOTOS DE CUNDINAMARCA S.A.S","5","SUPERMOTOS DE CUNDINAMARCA S.A.S VENECIA","CB 160F DLX                                       ","NARANJA N","09/01/2017","BOGOTA D.C.","900056664","$5","453","782"
"PVT-00096891","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","5","SUPERMOTOS DE CUNDINAMARCA S.A.S","5","SUPERMOTOS DE CUNDINAMARCA S.A.S VENECIA","CB 160F DLX                                       ","ROJO SPOR","","BOGOTA D.C.","900056664","$6","133","613"
"PVT-00096891","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","5","SUPERMOTOS DE CUNDINAMARCA S.A.S","5","SUPERMOTOS DE CUNDINAMARCA S.A.S VENECIA","CB 160F DLX                                       ","NEGRO PER","","BOGOTA D.C.","900056664","$6","133","613"
"PVT-00096891","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","20","SUPERMOTOS DE CUNDINAMARCA S.A.S","20","SUPERMOTOS DE CUNDINAMARCA S.A.S VENECIA","CB 190 REPSOL                                     ","NARANJA B","","BOGOTA D.C.","900056664","$6","133","613"
"PVT-00096891","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","5","SUPERMOTOS DE CUNDINAMARCA S.A.S","5","SUPERMOTOS DE CUNDINAMARCA S.A.S VENECIA","CB 190R                                           ","NEGRO ONI","","BOGOTA D.C.","900056664","$7","730","252"
"PVT-00096891","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","6","SUPERMOTOS DE CUNDINAMARCA S.A.S","6","SUPERMOTOS DE CUNDINAMARCA S.A.S VENECIA","*XR 150L                                          ","NEGRO    ","","BOGOTA D.C.","900056664","$7","554","622"
"PVT-00096891","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DE CUNDINAMARCA S.A.S","2","SUPERMOTOS DE CUNDINAMARCA S.A.S VENECIA","WAVE 110S                                         ","BLANCO   ","","BOGOTA D.C.","900056664","$5","789","916"
"PVT-00096891","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DE CUNDINAMARCA S.A.S","2","SUPERMOTOS DE CUNDINAMARCA S.A.S VENECIA","WAVE 110S                                         ","NEGRO    ","","BOGOTA D.C.","900056664","$3","941","176"
"PVT-00096891","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","5","SUPERMOTOS DE CUNDINAMARCA S.A.S","5","SUPERMOTOS DE CUNDINAMARCA S.A.S VENECIA","DIO  110                                          ","AZUL     ","","BOGOTA D.C.","900056664","$3","941","176"
"PVT-00096891","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","10","SUPERMOTOS DE CUNDINAMARCA S.A.S","10","SUPERMOTOS DE CUNDINAMARCA S.A.S VENECIA","DIO  110                                          ","BLANCO NE","","BOGOTA D.C.","900056664","$3","521","8"
"PVT-00096928","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","3","COMERCIAL ELECTRO MUEBLES LTDA","3","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","DIO  110                                          ","BLANCO NE","","BOGOTA D.C.","900056664","$3","521","8"
"PVT-00096928","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","DIO  110                                          ","AZUL     ","","ARAUCA","800186618","$3","521","8"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","CB 190 REPSOL                                     ","NARANJA B","","ARAUCA","800186618","$3","521","8"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","*XR 150L                                          ","NEGRO ROJ","09/04/2017","ARAUCA","800186618","$7","730","252"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","*XR 150L                                          ","NEGRO BLA","09/04/2017","ARAUCA","800186618","$5","789","916"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","*XR 150L                                          ","NEGRO    ","09/04/2017","ARAUCA","800186618","$5","789","916"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","WAVE 110S                                         ","ROJO     ","09/04/2017","ARAUCA","800186618","$5","789","916"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","WAVE 110S                                         ","NEGRO    ","09/04/2017","ARAUCA","800186618","$3","941","176"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","WAVE 110S                                         ","BLANCO   ","09/04/2017","ARAUCA","800186618","$3","941","176"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","DIO  110                                          ","ROJO     ","09/04/2017","ARAUCA","800186618","$3","941","176"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","CB 110 DLX                                        ","AZUL     ","09/04/2017","ARAUCA","800186618","$3","521","8"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","CB 110 DLX                                        ","ROJO     ","09/04/2017","ARAUCA","800186618","$3","696","639"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","CB 110 DLX                                        ","NEGRO    ","09/04/2017","ARAUCA","800186618","$3","696","639"
"PVT-00096980","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUCA","*CB-110                                           ","VERDE CAN","09/04/2017","ARAUCA","800186618","$3","696","639"
"PVT-00096931","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA TAME","*XR 150L                                          ","NEGRO ROJ","09/04/2017","ARAUCA","800186618","$3","360","504"
"PVT-00096931","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA TAME","*XR 150L                                          ","NEGRO BLA","","TAME","800186618","$5","789","916"
"PVT-00096931","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA TAME","*XR 150L                                          ","NEGRO    ","","TAME","800186618","$5","789","916"
"PVT-00096931","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA TAME","DIO  110                                          ","BLANCO NE","","TAME","800186618","$5","789","916"
"PVT-00096931","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA TAME","CB 110 DLX                                        ","AZUL     ","","TAME","800186618","$3","521","8"
"PVT-00096931","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA TAME","CB 110 DLX                                        ","ROJO     ","","TAME","800186618","$3","696","639"
"PVT-00096931","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA TAME","CB 110 DLX                                        ","NEGRO    ","","TAME","800186618","$3","696","639"
"PVT-00096931","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA TAME","*CB-110                                           ","AZUL FIJI","","TAME","800186618","$3","696","639"
"PVT-00096987","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA TAME","*XR 150L                                          ","NEGRO ROJ","","TAME","800186618","$3","360","504"
"PVT-00096987","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA TAME","*XR 150L                                          ","NEGRO BLA","09/04/2017","TAME","800186618","$5","789","916"
"PVT-00096987","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA TAME","*XR 150L                                          ","NEGRO    ","09/04/2017","TAME","800186618","$5","789","916"
"PVT-00096987","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA TAME","WAVE 110S                                         ","ROJO     ","09/04/2017","TAME","800186618","$5","789","916"
"PVT-00096987","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA TAME","WAVE 110S                                         ","BLANCO   ","09/04/2017","TAME","800186618","$3","941","176"
"PVT-00096930","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","*XR 150L                                          ","NEGRO ROJ","09/04/2017","TAME","800186618","$3","941","176"
"PVT-00096930","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","*XR 150L                                          ","NEGRO BLA","","SARAVENA","800186618","$5","789","916"
"PVT-00096930","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","1","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","*XR 150L                                          ","NEGRO    ","","SARAVENA","800186618","$5","789","916"
"PVT-00096985","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","*XR 150L                                          ","NEGRO ROJ","","SARAVENA","800186618","$5","789","916"
"PVT-00096985","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","*XR 150L                                          ","NEGRO BLA","09/04/2017","SARAVENA","800186618","$5","789","916"
"PVT-00096985","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","*XR 150L                                          ","NEGRO    ","09/04/2017","SARAVENA","800186618","$5","789","916"
"PVT-00096985","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","WAVE 110S                                         ","ROJO     ","09/04/2017","SARAVENA","800186618","$5","789","916"
"PVT-00096985","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","WAVE 110S                                         ","NEGRO    ","09/04/2017","SARAVENA","800186618","$3","941","176"
"PVT-00096985","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","CB 110 DLX                                        ","ROJO     ","09/04/2017","SARAVENA","800186618","$3","941","176"
"PVT-00096985","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","CB 110 DLX                                        ","NEGRO    ","09/04/2017","SARAVENA","800186618","$3","696","639"
"PVT-00096985","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA  SARAVENA","CB 110 DLX                                        ","AZUL     ","09/04/2017","SARAVENA","800186618","$3","696","639"
"PVT-00096982","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUQUITA","*CB-110                                           ","AZUL FIJI","09/04/2017","SARAVENA","800186618","$3","696","639"
"PVT-00096982","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUQUITA","*XR 150L                                          ","NEGRO ROJ","09/04/2017","ARAUQUITA","800186618","$3","360","504"
"PVT-00096982","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUQUITA","*XR 150L                                          ","NEGRO BLA","09/04/2017","ARAUQUITA","800186618","$5","789","916"
"PVT-00096982","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUQUITA","*XR 150L                                          ","NEGRO    ","09/04/2017","ARAUQUITA","800186618","$5","789","916"
"PVT-00096982","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUQUITA","WAVE 110S                                         ","ROJO     ","09/04/2017","ARAUQUITA","800186618","$5","789","916"
"PVT-00096982","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUQUITA","WAVE 110S                                         ","NEGRO    ","09/04/2017","ARAUQUITA","800186618","$3","941","176"
"PVT-00096982","09/01/2017","Cumplido","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","COMERCIAL ELECTRO MUEBLES LTDA","0","COMERCIAL ELECTRO MUEBLES LTDA ARAUQUITA","*CB-110                                           ","NEGRO    ","09/04/2017","ARAUQUITA","800186618","$3","941","176"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DE GIRARDOT S.A.S.","2","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","DIO  110                                          ","AZUL     ","09/04/2017","ARAUQUITA","800186618","$3","360","504"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DE GIRARDOT S.A.S.","2","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","CB 160F DLX                                       ","NARANJA N","","GIRARDOT","900129262","$3","521","8"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DE GIRARDOT S.A.S.","3","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","CB 160F DLX                                       ","ROJO SPOR","","GIRARDOT","900129262","$6","133","613"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","4","SUPERMOTOS DE GIRARDOT S.A.S.","4","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","CB 160F DLX                                       ","NEGRO PER","","GIRARDOT","900129262","$6","133","613"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DE GIRARDOT S.A.S.","2","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","DIO  110                                          ","BLANCO NE","","GIRARDOT","900129262","$6","133","613"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","4","SUPERMOTOS DE GIRARDOT S.A.S.","4","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","DIO  110                                          ","ROJO     ","","GIRARDOT","900129262","$3","521","8"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DE GIRARDOT S.A.S.","3","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","CB 190 REPSOL                                     ","NARANJA B","","GIRARDOT","900129262","$3","521","8"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DE GIRARDOT S.A.S.","2","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","CB 190R                                           ","ROJO NEGR","","GIRARDOT","900129262","$7","730","252"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DE GIRARDOT S.A.S.","3","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","CB 190R                                           ","NEGRO ONI","","GIRARDOT","900129262","$7","554","622"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DE GIRARDOT S.A.S.","3","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","*XR 150L                                          ","NEGRO ROJ","","GIRARDOT","900129262","$7","554","622"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DE GIRARDOT S.A.S.","2","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","*XR 150L                                          ","NEGRO BLA","","GIRARDOT","900129262","$5","789","916"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DE GIRARDOT S.A.S.","2","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","*XR 150L                                          ","NEGRO    ","","GIRARDOT","900129262","$5","789","916"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DE GIRARDOT S.A.S.","3","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","WAVE 110S                                         ","ROJO     ","","GIRARDOT","900129262","$5","789","916"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DE GIRARDOT S.A.S.","3","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","WAVE 110S                                         ","NEGRO    ","","GIRARDOT","900129262","$3","941","176"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DE GIRARDOT S.A.S.","1","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","DREAM  NEO                                        ","ROJO ALFA","","GIRARDOT","900129262","$3","941","176"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DE GIRARDOT S.A.S.","3","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","DREAM  NEO                                        ","NEGRO AZU","","GIRARDOT","900129262","$3","67","227"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","4","SUPERMOTOS DE GIRARDOT S.A.S.","4","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","DREAM  NEO                                        ","NEGRO ROJ","","GIRARDOT","900129262","$3","67","227"
"PVT-00096945","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DE GIRARDOT S.A.S.","3","SUPERMOTOS DE GIRARDOT S.A.S.-GIRARDOT","*CB-110                                           ","NEGRO    ","","GIRARDOT","900129262","$3","67","227"
